Photo,Score
google-animal-18.jpg,877.5692427259582
google-animal-32.jpg,1005.3008149976524
google-advancedsearch-141.jpg,949.4148241428608
google-advancedsearch-150.jpg,1022.818968649052
google-advancedsearch-31.jpg,1058.51564999896
google-advancedsearch-97.jpg,1105.4914182967063
google-advancedsearch-36.jpg,1012.2915377400112
google-advancedsearch-180.jpg,1005.4766493483826
google-advancedsearch-8.jpg,1067.984768745702
unsplash-animal-15.jpg,1081.808644
google-advancedsearch-55.jpg,930.6180659
google-advancedsearch-77.jpg,1071.7394348092482
google-advancedsearch-145.jpg,1112.7298736647922
google-advancedsearch-74.jpg,859.3998795757424
google-advancedsearch-107.jpg,857.5863699139086
google-advancedsearch-89.jpg,880.1166876707016
google-advancedsearch-183.jpg,903.1983649709508
google-advancedsearch-14.jpg,930.90322332596
google-advancedsearch-127.jpg,897.6084444999269
unsplash-animal-17.jpg,1087.725789
google-advancedsearch-162.jpg,1078.1902567530346
unsplash-animal-12.jpg,898.5071433256679
google-advancedsearch-165.jpg,1094.007356
google-advancedsearch-110.jpg,972.1812501249536
google-advancedsearch-49.jpg,948.8047863532636
google-advancedsearch-7.jpg,919.7424139
google-advancedsearch-47.jpg,1042.7953941797718
google-advancedsearch-91.jpg,996.7202210714458
google-advancedsearch-63.jpg,1084.7272379867072
google-advancedsearch-32.jpg,874.8199993586331
google-advancedsearch-175.jpg,962.6222268864166
google-advancedsearch-118.jpg,1133.2097955390343
google-advancedsearch-19.jpg,1022.6282198610928
google-advancedsearch-11.jpg,1039.5377464881146
google-animal-25.jpg,941.2627057
google-advancedsearch-181.jpg,1011.3793080127302
google-advancedsearch-179.jpg,924.4178000243978
google-advancedsearch-60.jpg,1013.3244977125854
google-advancedsearch-105.jpg,881.47861502673
google-advancedsearch-56.jpg,899.0006856692023
google-advancedsearch-95.jpg,985.0551965
google-advancedsearch-176.jpg,1050.8252809527444
google-advancedsearch-171.jpg,914.173896102919
google-advancedsearch-61.jpg,1085.124216380236
google-advancedsearch-140.jpg,1144.0084303616518
google-advancedsearch-80.jpg,947.1880281717986
google-advancedsearch-173.jpg,917.184400680455
google-advancedsearch-126.jpg,975.5503152
google-advancedsearch-10.jpg,961.081754571302
google-advancedsearch-125.jpg,1064.308803600073
google-advancedsearch-100.jpg,1019.1834638342586
google-advancedsearch-50.jpg,954.9309589426696
google-advancedsearch-68.jpg,1016.6781151015972
google-advancedsearch-29.jpg,1038.80889442723
google-advancedsearch-64.jpg,968.8706313389704
google-advancedsearch-137.jpg,1100.985546439514
google-advancedsearch-156.jpg,994.5322613
google-advancedsearch-33.jpg,963.1961719
google-advancedsearch-57.jpg,955.5993887
google-advancedsearch-115.jpg,1025.640664578145
google-advancedsearch-112.jpg,1091.1897269078945
google-advancedsearch-67.jpg,1056.6332525224364
google-advancedsearch-83.jpg,1058.793367235715
google-advancedsearch-15.jpg,1011.5032787290492
google-advancedsearch-117.jpg,1085.25544941081
google-advancedsearch-85.jpg,965.8724078774118
google-advancedsearch-102.jpg,1095.8925707790363
unsplash-animal-14.jpg,1036.7075783589382
google-advancedsearch-3.jpg,1091.0340896410617
google-advancedsearch-46.jpg,1056.1139740267197
google-advancedsearch-160.jpg,1050.909514165996
google-advancedsearch-35.jpg,996.4121396117416
google-advancedsearch-143.jpg,943.83057088865
google-advancedsearch-18.jpg,985.8299966955676
google-advancedsearch-163.jpg,888.5887274
google-advancedsearch-128.jpg,893.5345958202282
google-advancedsearch-144.jpg,943.0966820975228
unsplash-animal-3.jpg,1015.589128
google-advancedsearch-71.jpg,1048.679296
google-advancedsearch-98.jpg,954.0878575617916
google-advancedsearch-152.jpg,884.7078217056015
google-advancedsearch-114.jpg,948.0111798244144
google-advancedsearch-167.jpg,1095.15424
google-advancedsearch-44.jpg,1096.0225370218095
unsplash-animal-20.jpg,986.1738171
google-advancedsearch-26.jpg,971.07771350911
google-advancedsearch-20.jpg,953.2979041
google-advancedsearch-12.jpg,1121.560065
google-advancedsearch-164.jpg,996.2626754520684
google-animal-19.jpg,852.3722688337334
google-advancedsearch-135.jpg,977.6491601205622
google-advancedsearch-120.jpg,1056.017302541533
google-advancedsearch-106.jpg,972.8589063
google-advancedsearch-28.jpg,862.9996893048308
google-advancedsearch-101.jpg,928.9111001186544
google-advancedsearch-70.jpg,976.3772764912468
google-advancedsearch-185.jpg,935.7806167
google-advancedsearch-136.jpg,1003.4457820026693
google-advancedsearch-122.jpg,1057.9503521306194
google-advancedsearch-178.jpg,1010.6145116466988
google-animal-11.jpg,1069.8681657002342
google-advancedsearch-37.jpg,946.16714073524
google-advancedsearch-153.jpg,943.7664237
google-advancedsearch-1.jpg,1045.9785151704057
google-advancedsearch-154.jpg,1028.795898
google-advancedsearch-109.jpg,965.6541524
google-advancedsearch-27.jpg,926.3155028
google-advancedsearch-146.jpg,986.8397912704968
google-advancedsearch-129.jpg,895.5721459016369
google-advancedsearch-72.jpg,1101.0369396223214
google-advancedsearch-108.jpg,997.8353528
google-advancedsearch-66.jpg,1076.846882670911
google-advancedsearch-87.jpg,994.2712345492868
google-advancedsearch-82.jpg,900.3706004300561
google-advancedsearch-182.jpg,1048.675678
google-advancedsearch-124.jpg,992.7322921571392
google-advancedsearch-79.jpg,1082.184687977531
google-advancedsearch-151.jpg,968.5448144781662
google-animal-21.jpg,995.6640776
google-advancedsearch-90.jpg,955.2763176316158
google-advancedsearch-142.jpg,972.1304961078448
google-advancedsearch-45.jpg,1119.8156478368237
google-advancedsearch-113.jpg,1116.106737778813
google-advancedsearch-39.jpg,997.6651623
google-advancedsearch-139.jpg,909.926952101016
google-advancedsearch-62.jpg,996.6485805178754
google-advancedsearch-104.jpg,1071.993519
google-advancedsearch-157.jpg,1039.2217716847576
google-advancedsearch-21.jpg,1033.723402980473
google-advancedsearch-132.jpg,1081.7088239456389
google-advancedsearch-96.jpg,968.3555243885872
google-advancedsearch-40.jpg,1130.9002010968802
google-advancedsearch-121.jpg,1042.316462113758
google-advancedsearch-69.jpg,979.0065353064635
google-advancedsearch-13.jpg,935.5700254583014
,
